"Protocollo","DataOraIncidente","xutm","yutm","NaturaIncidenteNew","InBufTime","InBufSpace","InBuf"
4360559,2019-05-06 08:40:00,792.968594784544,4648.84569916383,"C",1,1,1
4361043,2019-05-06 09:30:00,791.080939172855,4648.90152766588,"C",1,0,1
4360456,2019-05-06 10:45:00,788.727242688211,4648.98337403234,"C",1,1,1
4359793,2019-05-06 11:40:00,788.817157419187,4642.06834712103,"C",1,0,1
4361048,2019-05-06 11:40:00,789.590432972778,4648.99629175246,"C",1,0,1
4359778,2019-05-06 13:30:00,791.208367749617,4643.96785400201,"D",1,0,1
4363396,2019-05-06 13:40:00,788.24662959891,4645.68248206517,"D",1,0,1
4360368,2019-05-06 14:30:00,790.698501756654,4642.41194450183,"B",1,1,1
4359899,2019-05-06 14:40:00,791.848168316702,4648.42133663711,"C",1,0,1
4360490,2019-05-06 15:00:00,785.605507647426,4645.86502501164,"D",1,1,1
4359597,2019-05-06 15:15:00,787.379627466785,4648.62835988128,"D",1,1,1
4362631,2019-05-06 15:30:00,786.199561098274,4643.69771827764,"D",1,1,1
4361049,2019-05-06 15:40:00,790.722190015654,4646.50637308867,"A",1,0,1
4360443,2019-05-06 15:45:00,785.456604012596,4648.31463252162,"D",1,1,1
4363364,2019-05-06 16:05:00,790.873273179906,4643.21998271443,"D",1,0,1
4359907,2019-05-06 16:10:00,789.718874569776,4646.86582659211,"D",1,0,1
4359679,2019-05-06 16:20:00,793.274268470594,4643.65231692231,"B",1,1,1
4360029,2019-05-06 16:30:00,787.772807210012,4644.66219443109,"C",1,0,1
4360503,2019-05-06 17:15:00,787.834128044695,4645.61014428561,"B",1,0,1
4361061,2019-05-06 17:50:00,788.696542773133,4647.49159861709,"B",1,0,1
4363444,2019-05-06 17:55:00,787.244325724627,4644.37386420511,"D",1,0,1
4363342,2019-05-06 18:20:00,788.192634295515,4644.145292306,"A",1,0,1
4361065,2019-05-06 19:00:00,787.588833923957,4647.76922453753,"D",1,0,1
4363421,2019-05-06 19:10:00,788.782706231387,4643.7354317186,"D",1,0,1
4360530,2019-05-06 22:00:00,786.823700545985,4646.55923426097,"D",1,0,1
4362537,2019-05-07 00:20:00,792.334533903592,4646.69490485882,"B",1,0,1
4363640,2019-05-07 06:55:00,790.711932585406,4644.72618382396,"D",1,0,1
4361024,2019-05-07 08:00:00,786.630690733108,4646.19550751692,"D",1,0,1
4363551,2019-05-07 08:15:00,788.258174810976,4643.5974972969,"D",1,0,1
4363731,2019-05-07 08:20:00,790.661677296432,4643.44018550057,"D",1,0,1
4361817,2019-05-07 08:30:00,786.283879395069,4645.93681861088,"B",1,0,1
4362597,2019-05-07 08:30:00,792.744830961141,4645.81076935408,"D",1,0,1
4362555,2019-05-07 09:00:00,788.432762095043,4648.25951002361,"B",1,0,1
4361318,2019-05-07 09:30:00,785.900036973401,4645.56543004504,"B",1,0,1
4360941,2019-05-07 10:15:00,786.637879782892,4648.07558747474,"D",1,1,1
4363506,2019-05-07 11:00:00,790.042513046659,4644.43187273539,"D",1,0,1
4362350,2019-05-07 11:10:00,788.460604888632,4641.43098332079,"C",1,1,1
4362556,2019-05-07 11:20:00,787.438170261286,4648.20805003799,"D",1,0,1
4363701,2019-05-07 11:50:00,788.421678395322,4643.62066814151,"C",1,0,1
4363807,2019-05-07 12:00:00,789.672030766741,4643.93846020989,"B",1,0,1
4362361,2019-05-07 12:15:00,785.577238800634,4645.74153749813,"D",1,1,1
4362550,2019-05-07 12:50:00,787.11885337515,4647.68346666791,"B",1,0,1
4362196,2019-05-07 12:50:00,791.79188612427,4642.91278433562,"B",1,1,1
4362990,2019-05-07 13:15:00,786.949184697219,4642.62675945515,"A",1,1,1
4363492,2019-05-07 13:30:00,788.914005820303,4644.18569660463,"D",1,0,1
4363709,2019-05-07 13:30:00,787.536620045319,4644.45818197093,"D",1,0,1
4362383,2019-05-07 15:30:00,786.053370705463,4645.47149514264,"D",1,0,1
4361872,2019-05-07 15:40:00,786.71433673455,4645.46248477939,"D",1,0,1
4362976,2019-05-07 16:00:00,789.405096100484,4642.73739371191,"B",1,0,1
4364858,2019-05-07 16:00:00,790.956725004259,4644.02429219929,"B",1,0,1
4398389,2019-05-07 16:00:00,788.999119683896,4644.54510146231,"B",1,0,1
4362538,2019-05-07 16:10:00,791.965259512541,4647.39163843064,"D",1,0,1
4362542,2019-05-07 16:30:00,787.869832065064,4648.12301669776,"D",1,0,1
4364513,2019-05-07 16:30:00,792.261532655646,4645.65509653645,"D",1,0,1
4364630,2019-05-07 16:45:00,792.006187846977,4645.99172623712,"B",1,0,1
4362543,2019-05-07 17:10:00,791.83150864736,4648.22042371119,"A",1,0,1
4364621,2019-05-07 17:15:00,792.993174327164,4645.63189960317,"D",1,1,1
4362374,2019-05-07 18:20:00,787.059105276711,4645.25622374724,"B",1,0,1
4363672,2019-05-07 18:20:00,791.614732903879,4643.58405963556,"D",1,0,1
4362539,2019-05-07 18:30:00,792.431355225162,4648.37859158302,"B",1,1,1
4364642,2019-05-07 19:40:00,791.705676357552,4645.97504346613,"D",1,0,1
4362549,2019-05-07 20:10:00,791.088148028754,4646.69933782285,"B",1,0,1
4362959,2019-05-07 22:30:00,785.508110736479,4647.87434675039,"B",1,1,1
